Match_ID,Date,Year,Format,Opponent,Venue,City,Innings,Batting_Position,Runs,Balls,Fours,Sixes,Strike_Rate,Dismissal,Not_Out,Hundred,Fifty,Result,Player_of_Match,Captaincy,Captaincy_Basis,City_Source
1030217,08-10-2016,2016,Test,New Zealand,Holkar Cricket Stadium,Indore,3,4,17,28,1,0,60.71,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1030219,16-10-2016,2016,ODI,New Zealand,Himachal Pradesh Cricket Association Stadium,Dharmasala,2,3,85,81,9,1,104.94,Not Out,Yes,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
1030221,20-10-2016,2016,ODI,New Zealand,Feroz Shah Kotla,Delhi,2,3,9,13,1,0,69.23,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
1030223,23-10-2016,2016,ODI,New Zealand,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2,3,154,134,16,1,114.93,Not Out,Yes,Yes,No,Win,Yes,Non-Captain,International captaincy tenure by format,Cricsheet
1030225,26-10-2016,2016,ODI,New Zealand,JSCA International Stadium Complex,Ranchi,2,3,45,51,2,1,88.24,caught,No,No,No,Loss,No,Non-Captain,International captaincy tenure by format,Cricsheet
1030227,29-10-2016,2016,ODI,New Zealand,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,3,65,76,2,1,85.53,caught,No,No,Yes,Win,No,Non-Captain,International captaincy tenure by format,Cricsheet
1034809,09-11-2016,2016,Test,England,Saurashtra Cricket Association Stadium,Rajkot,2,4,40,95,5,0,42.11,hit wicket,No,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1034809,09-11-2016,2016,Test,England,Saurashtra Cricket Association Stadium,Rajkot,4,4,49,98,6,0,50,Not Out,Yes,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1034811,17-11-2016,2016,Test,England,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,4,167,267,18,0,62.55,caught,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1034811,17-11-2016,2016,Test,England,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,3,4,81,109,8,0,74.31,caught,No,No,Yes,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1034813,26-11-2016,2016,Test,England,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2,4,62,127,9,0,48.82,caught,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1034813,26-11-2016,2016,Test,England,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,4,4,6,11,0,0,54.55,Not Out,Yes,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1034815,08-12-2016,2016,Test,England,Wankhede Stadium,Mumbai,2,4,235,340,25,1,69.12,caught,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1034817,16-12-2016,2016,Test,England,"MA Chidambaram Stadium, Chepauk",Chennai,2,4,15,29,1,0,51.72,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1034819,15-01-2017,2017,ODI,England,Maharashtra Cricket Association Stadium,Pune,2,3,122,105,8,5,116.19,caught,No,Yes,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1034821,19-01-2017,2017,ODI,England,Barabati Stadium,Cuttack,1,3,8,5,2,0,160,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1034823,22-01-2017,2017,ODI,England,Eden Gardens,Kolkata,2,3,55,63,8,0,87.3,caught,No,No,Yes,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1034825,26-01-2017,2017,T20,England,Green Park,Kanpur,1,1,29,26,4,0,111.54,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1034827,29-01-2017,2017,T20,England,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,1,1,21,15,2,1,140,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1034829,01-02-2017,2017,T20,England,M Chinnaswamy Stadium,Bangalore,1,1,2,4,0,0,50,run out,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1041761,09-02-2017,2017,Test,Bangladesh,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,1,4,204,246,24,0,82.93,lbw,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1041761,09-02-2017,2017,Test,Bangladesh,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,3,4,38,40,2,1,95,caught,No,No,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1062573,23-02-2017,2017,Test,Australia,Maharashtra Cricket Association Stadium,Pune,2,4,0,2,0,0,0,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1062573,23-02-2017,2017,Test,Australia,Maharashtra Cricket Association Stadium,Pune,4,4,13,37,1,0,35.14,bowled,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1062574,04-03-2017,2017,Test,Australia,M Chinnaswamy Stadium,Bengaluru,1,4,12,17,2,0,70.59,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1062574,04-03-2017,2017,Test,Australia,M Chinnaswamy Stadium,Bengaluru,3,4,15,25,1,0,60,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1062575,16-03-2017,2017,Test,Australia,JSCA International Stadium Complex,Ranchi,2,4,6,23,0,0,26.09,caught,No,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1022353,04-06-2017,2017,ODI,Pakistan,Edgbaston,Birmingham,1,3,81,68,6,3,119.12,Not Out,Yes,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1022361,08-06-2017,2017,ODI,Sri Lanka,Kennington Oval,London,1,3,0,5,0,0,0,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1022367,11-06-2017,2017,ODI,South Africa,Kennington Oval,London,2,3,76,101,7,1,75.25,Not Out,Yes,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1022373,15-06-2017,2017,ODI,Bangladesh,Edgbaston,Birmingham,2,3,96,78,13,0,123.08,Not Out,Yes,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1022375,18-06-2017,2017,ODI,Pakistan,Kennington Oval,London,2,3,5,9,0,0,55.56,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1098206,23-06-2017,2017,ODI,West Indies,"Queen's Park Oval, Port of Spain",Trinidad,1,3,32,47,1,0,68.09,Not Out,Yes,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1098207,25-06-2017,2017,ODI,West Indies,"Queen's Park Oval, Port of Spain",Trinidad,1,3,87,66,4,4,131.82,caught,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1098208,30-06-2017,2017,ODI,West Indies,"Sir Vivian Richards Stadium, North Sound",Antigua,1,3,11,22,2,0,50,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1098209,02-07-2017,2017,ODI,West Indies,"Sir Vivian Richards Stadium, North Sound",Antigua,2,3,3,12,0,0,25,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1098210,06-07-2017,2017,ODI,West Indies,"Sabina Park, Kingston",Jamaica,2,3,111,115,12,2,96.52,Not Out,Yes,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1098211,09-07-2017,2017,T20,West Indies,"Sabina Park, Kingston",Jamaica,1,1,39,22,7,1,177.27,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1109602,26-07-2017,2017,Test,Sri Lanka,Galle International Stadium,Galle,1,4,3,8,0,0,37.5,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Manually Verified
1109602,26-07-2017,2017,Test,Sri Lanka,Galle International Stadium,Galle,3,4,103,136,5,1,75.74,Not Out,Yes,Yes,No,Win,No,Captain,International captaincy tenure by format,Manually Verified
1109603,03-08-2017,2017,Test,Sri Lanka,Sinhalese Sports Club Ground,Colombo,1,4,13,29,2,0,44.83,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1109604,12-08-2017,2017,Test,Sri Lanka,Pallekele International Cricket Stadium,Kandy,1,4,42,84,3,0,50,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Derived from Venue
1109605,20-08-2017,2017,ODI,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,2,3,82,70,10,1,117.14,Not Out,Yes,No,Yes,Win,No,Captain,International captaincy tenure by format,Manually Verified
1109606,24-08-2017,2017,ODI,Sri Lanka,Pallekele International Cricket Stadium,Kandy,2,5,4,2,1,0,200,bowled,No,No,No,Win,No,Captain,International captaincy tenure by format,Derived from Venue
1109607,27-08-2017,2017,ODI,Sri Lanka,Pallekele International Cricket Stadium,Kandy,2,3,3,11,0,0,27.27,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Derived from Venue
1109608,31-08-2017,2017,ODI,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,1,3,131,96,17,2,136.46,caught,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1109609,03-09-2017,2017,ODI,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,2,3,110,116,9,0,94.83,Not Out,Yes,Yes,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1109610,06-09-2017,2017,T20,Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,2,3,82,54,7,1,151.85,caught,No,No,Yes,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1119496,17-09-2017,2017,ODI,Australia,"MA Chidambaram Stadium, Chepauk",Chennai,1,3,0,4,0,0,0,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119497,21-09-2017,2017,ODI,Australia,Eden Gardens,Kolkata,1,3,92,107,8,0,85.98,bowled,No,No,Yes,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1119498,24-09-2017,2017,ODI,Australia,Holkar Cricket Stadium,Indore,2,3,28,35,2,0,80,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119499,28-09-2017,2017,ODI,Australia,M.Chinnaswamy Stadium,Bengaluru,2,3,21,21,3,0,100,bowled,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119500,01-10-2017,2017,ODI,Australia,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2,3,39,55,2,0,70.91,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119501,07-10-2017,2017,T20,Australia,JSCA International Stadium Complex,Ranchi,2,3,22,14,3,0,157.14,Not Out,Yes,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119502,10-10-2017,2017,T20,Australia,Barsapara Cricket Stadium,Guwahati,1,3,0,2,0,0,0,caught and bowled,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1120090,22-10-2017,2017,ODI,New Zealand,Wankhede Stadium,Mumbai,1,3,121,125,9,2,96.8,caught,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1120091,25-10-2017,2017,ODI,New Zealand,Maharashtra Cricket Association Stadium,Pune,2,3,29,29,3,1,100,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1120092,29-10-2017,2017,ODI,New Zealand,Green Park,Kanpur,1,3,113,106,9,1,106.6,caught,No,Yes,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1120093,01-11-2017,2017,T20,New Zealand,Arun Jaitley Stadium,Delhi,1,4,26,11,0,3,236.36,Not Out,Yes,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1120094,04-11-2017,2017,T20,New Zealand,Saurashtra Cricket Association Stadium,Rajkot,2,4,65,42,8,1,154.76,caught,No,No,Yes,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1120095,07-11-2017,2017,T20,New Zealand,Greenfield International Stadium,Thiruvananthapuram,1,3,13,6,1,1,216.67,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1122723,16-11-2017,2017,Test,Sri Lanka,Eden Gardens,Kolkata,1,4,0,11,0,0,0,lbw,No,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1122723,16-11-2017,2017,Test,Sri Lanka,Eden Gardens,Kolkata,3,4,104,119,12,2,87.39,Not Out,Yes,Yes,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1122724,24-11-2017,2017,Test,Sri Lanka,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2,4,213,267,18,2,79.78,caught,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1122725,02-12-2017,2017,Test,Sri Lanka,Arun Jaitley Stadium,Delhi,1,4,243,287,25,0,84.67,lbw,No,Yes,No,No Result/Tie,Yes,Captain,International captaincy tenure by format,Cricsheet
1122725,02-12-2017,2017,Test,Sri Lanka,Arun Jaitley Stadium,Delhi,3,5,50,58,3,0,86.21,caught,No,No,Yes,No Result/Tie,Yes,Captain,International captaincy tenure by format,Cricsheet
1122276,05-01-2018,2018,Test,South Africa,Newlands,Cape Town,2,4,5,13,0,0,38.46,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1122276,05-01-2018,2018,Test,South Africa,Newlands,Cape Town,4,4,28,40,4,0,70,lbw,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1122277,13-01-2018,2018,Test,South Africa,SuperSport Park,Centurion,2,4,153,217,15,0,70.51,caught,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1122277,13-01-2018,2018,Test,South Africa,SuperSport Park,Centurion,4,4,5,20,1,0,25,lbw,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1122278,24-01-2018,2018,Test,South Africa,The Wanderers Stadium,Johannesburg,1,4,54,106,9,0,50.94,caught,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1122278,24-01-2018,2018,Test,South Africa,The Wanderers Stadium,Johannesburg,3,5,41,79,6,0,51.9,bowled,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1122279,01-02-2018,2018,ODI,South Africa,Kingsmead,Durban,2,3,112,119,10,0,94.12,caught,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1122280,04-02-2018,2018,ODI,South Africa,SuperSport Park,Centurion,2,3,46,50,4,1,92,Not Out,Yes,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1122281,07-02-2018,2018,ODI,South Africa,Newlands,Cape Town,1,3,160,159,12,2,100.63,Not Out,Yes,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1122282,10-02-2018,2018,ODI,South Africa,The Wanderers Stadium,Johannesburg,1,3,75,83,7,1,90.36,caught,No,No,Yes,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1122283,13-02-2018,2018,ODI,South Africa,St George's Park,Port Elizabeth,1,3,36,54,2,0,66.67,Not Out,Yes,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1122284,16-02-2018,2018,ODI,South Africa,SuperSport Park,Centurion,2,3,129,96,19,2,134.38,Not Out,Yes,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1122285,18-02-2018,2018,T20,South Africa,The Wanderers Stadium,Johannesburg,1,4,26,20,2,1,130,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1122286,21-02-2018,2018,T20,South Africa,SuperSport Park,Centurion,1,4,1,5,0,0,20,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1140992,27-06-2018,2018,T20,Ireland,"The Village, Malahide",Dublin,1,6,0,2,0,0,0,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1140993,29-06-2018,2018,T20,Ireland,"The Village, Malahide",Dublin,1,2,9,8,1,0,112.5,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119543,03-07-2018,2018,T20,England,Old Trafford,Manchester,2,4,20,22,0,1,90.91,Not Out,Yes,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119544,06-07-2018,2018,T20,England,Sophia Gardens,Cardiff,1,4,47,38,1,2,123.68,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119545,08-07-2018,2018,T20,England,County Ground,Bristol,2,4,43,29,2,2,148.28,caught and bowled,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119546,12-07-2018,2018,ODI,England,Trent Bridge,Nottingham,2,3,75,82,7,0,91.46,stumped,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1119547,14-07-2018,2018,ODI,England,Lord's,London,2,3,45,56,2,0,80.36,lbw,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119548,17-07-2018,2018,ODI,England,Headingley,Leeds,1,3,71,72,8,0,98.61,bowled,No,No,Yes,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119549,01-08-2018,2018,Test,England,Edgbaston,Birmingham,2,4,149,225,22,1,66.22,caught,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119549,01-08-2018,2018,Test,England,Edgbaston,Birmingham,4,4,51,93,4,0,54.84,lbw,No,No,Yes,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119550,09-08-2018,2018,Test,England,Lord's,London,1,4,23,57,2,0,40.35,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119550,09-08-2018,2018,Test,England,Lord's,London,3,5,17,29,2,0,58.62,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119551,18-08-2018,2018,Test,England,Trent Bridge,Nottingham,1,4,97,152,11,0,63.82,caught,No,No,Yes,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1119551,18-08-2018,2018,Test,England,Trent Bridge,Nottingham,3,4,103,197,10,0,52.28,lbw,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1119552,30-08-2018,2018,Test,England,The Rose Bowl,Southampton,2,4,46,71,6,0,64.79,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119552,30-08-2018,2018,Test,England,The Rose Bowl,Southampton,4,4,58,130,4,0,44.62,caught,No,No,Yes,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119553,07-09-2018,2018,Test,England,Kennington Oval,London,2,4,49,70,6,0,70,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1119553,07-09-2018,2018,Test,England,Kennington Oval,London,4,4,0,1,0,0,0,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1157752,04-10-2018,2018,Test,West Indies,Saurashtra Cricket Association Stadium,Rajkot,1,4,139,230,10,0,60.43,caught,No,Yes,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1157753,12-10-2018,2018,Test,West Indies,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,2,4,45,78,5,0,57.69,lbw,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1157754,21-10-2018,2018,ODI,West Indies,Barsapara Cricket Stadium,Guwahati,2,3,140,107,21,2,130.84,stumped,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1157755,24-10-2018,2018,ODI,West Indies,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,3,157,129,13,4,121.71,Not Out,Yes,Yes,No,No Result/Tie,Yes,Captain,International captaincy tenure by format,Cricsheet
1157756,27-10-2018,2018,ODI,West Indies,Maharashtra Cricket Association Stadium,Pune,2,3,107,119,10,1,89.92,bowled,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1157757,29-10-2018,2018,ODI,West Indies,Brabourne Stadium,Mumbai,1,3,16,17,2,0,94.12,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1157758,01-11-2018,2018,ODI,West Indies,Greenfield International Stadium,Thiruvananthapuram,2,3,33,29,6,0,113.79,Not Out,Yes,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1144990,21-11-2018,2018,T20,Australia,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2,4,4,8,0,0,50,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1144992,25-11-2018,2018,T20,Australia,Sydney Cricket Ground,Sydney,2,3,61,41,4,2,148.78,Not Out,Yes,No,Yes,Win,No,Captain,International captaincy tenure by format,Derived from Venue
1144993,06-12-2018,2018,Test,Australia,Adelaide Oval,Adelaide,1,4,3,16,0,0,18.75,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Derived from Venue
1144993,06-12-2018,2018,Test,Australia,Adelaide Oval,Adelaide,3,4,34,104,3,0,32.69,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Derived from Venue
1144994,14-12-2018,2018,Test,Australia,Perth Stadium,Perth,2,4,123,257,13,1,47.86,caught,No,Yes,No,Loss,No,Captain,International captaincy tenure by format,Derived from Venue
1144994,14-12-2018,2018,Test,Australia,Perth Stadium,Perth,4,4,17,40,2,0,42.5,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Derived from Venue
1144995,26-12-2018,2018,Test,Australia,Melbourne Cricket Ground,Melbourne,1,4,82,204,9,0,40.2,caught,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1144995,26-12-2018,2018,Test,Australia,Melbourne Cricket Ground,Melbourne,3,4,0,4,0,0,0,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1144996,03-01-2019,2019,Test,Australia,Sydney Cricket Ground,Sydney,1,4,23,59,4,0,38.98,caught,No,No,No,No Result/Tie,No,Captain,International captaincy tenure by format,Cricsheet
1144997,12-01-2019,2019,ODI,Australia,Sydney Cricket Ground,Sydney,2,3,3,8,0,0,37.5,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1144998,15-01-2019,2019,ODI,Australia,Adelaide Oval,Adelaide,2,3,104,112,5,2,92.86,caught,No,Yes,No,Win,Yes,Captain,International captaincy tenure by format,Cricsheet
1144999,18-01-2019,2019,ODI,Australia,Melbourne Cricket Ground,Melbourne,2,3,46,62,3,0,74.19,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1153691,23-01-2019,2019,ODI,New Zealand,McLean Park,Napier,2,3,45,59,3,0,76.27,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1153692,26-01-2019,2019,ODI,New Zealand,Bay Oval,Mount Maunganui,1,3,43,45,5,0,95.56,caught,No,No,No,Win,No,Captain,International captaincy tenure by format,Cricsheet
1153693,28-01-2019,2019,ODI,New Zealand,Bay Oval,Mount Maunganui,2,3,60,74,6,1,81.08,caught,No,No,Yes,Win,No,Captain,International captaincy tenure by format,Cricsheet
1168247,24-02-2019,2019,T20,Australia,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,1,3,24,17,3,0,141.18,caught,No,No,No,Loss,No,Captain,International captaincy tenure by format,Cricsheet
1168248,27-02-2019,2019,T20,Australia,M.Chinnaswamy Stadium,Bengaluru,1,3,72,38,2,6,189.47,Not Out,Yes,No,Yes,Loss,No,Captain,International captaincy tenure by format,Cricsheet
